id,human_readable_id,title,type,description,text_unit_ids,frequency,degree,x,y
0bb81952-ed48-4753-b5c9-4d6e613d6cef,551,M. KELLER,PERSON,One of three named affected users who could not access the Compliance_Review_2025 folder (reported in ticket activities). Member of COMPLIANCE_TEAM per checks.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,0,,
bce8d392-e142-4de9-9a50-84f87071f0d2,552,S. BRAUN,PERSON,One of three named affected users who could not access the Compliance_Review_2025 folder (reported in ticket activities). Member of COMPLIANCE_TEAM per checks.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,0,,
a35c0134-029c-4e97-81a5-829c4f301e46,553,T. WIDMER,PERSON,One of three named affected users who could not access the Compliance_Review_2025 folder (reported in ticket activities). Member of COMPLIANCE_TEAM per checks; one affected user works 50% in two teams due to internal department change.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,0,,
b104a22a-a716-4c46-bd0b-622e01367552,554,COMPLIANCE_TEAM,"IDENTITY PROVIDER / AUTHENTICATION SERVICE (ADFS, ENTRA ID)","Azure AD group created during project group restructuring; reported as included in the SharePoint permission group ""SP_Compliance_Main"". Tokens/claims observed for affected users contained a claim for COMPLIANCE_TEAM. Membership did not consistently guarantee access to the labeled/encrypted folder in all tests.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,7,0.0,0.0
47c8ffac-0911-49ae-b21d-3c1a18876905,555,COMPLIANCE_EXT,"IDENTITY PROVIDER / AUTHENTICATION SERVICE (ADFS, ENTRA ID)",Azure AD group created during the recent restructuring (external/extended compliance group). Mentioned as a newly created group but not directly shown as having explicit access to the folder in the ticket notes.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,0,,
338ee45a-bd69-4005-8258-3eb4dd5602a6,556,COMPLIANCE_CORE,"IDENTITY PROVIDER / AUTHENTICATION SERVICE (ADFS, ENTRA ID)","Azure AD group required by the Sensitivity Label ""Confidential – Internal"" as the allowed access group for encrypted content. Label enforcement limits access to members of Compliance_Core; tests showed adding a user directly to Compliance_Core immediately granted access to the folder.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,7,0.0,0.0
e734ff0e-a3bb-4921-ab25-b499d3c400ce,557,SENSITIVITY LABEL – CONFIDENTIAL – INTERNAL,ACCESS POLICY (CONDITIONAL ACCESS),"Microsoft Information Protection sensitivity label applied to the folder/document library after the rename. Label enforces encryption and restricts access to members of the Azure AD group ""Compliance_Core"". This label is suspected to conflict with SharePoint's existing unique permissions/group-based access (SP_Compliance_Main) leading to inconsistent access behavior.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,3,0.0,0.0
f822a44e-96e6-4364-a3e5-79763fd3079d,558,AZURE AD SIGN-IN LOGS,LOGGING AND MONITORING SYSTEMS,"AZURE AD SIGN-IN LOGS were consulted and analyzed during the investigation to inspect issued tokens and claims for the affected users. The logs showed the users' tokens contained a claim for ""COMPLIANCE_TEAM"" but did not include a claim for ""Compliance_Core."" Conditional Access evaluation recorded in the sign-in logs was successful and showed no blocking policy or other obvious blocks preventing the sign-ins.","['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'
 'd79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c']",2,8,0.0,0.0
c0b36113-6207-4667-b9ef-f219c893afe1,559,MICROSOFT PURVIEW / INFORMATION PROTECTION,LOGGING AND MONITORING SYSTEMS,Information protection system (Microsoft Purview / AIP) used for in-depth review of label application and encryption behavior. Investigated to determine how the Sensitivity Label and AIP encryption interact with SharePoint permissions.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,4,0.0,0.0
fe3046f5-4a53-4d97-9921-1cac6d1b3757,560,AZURE AD TOKEN CLAIMS,AUTHENTICATION TOKENS (JWT / SAML),Authentication token claims observed in Azure AD sign-in logs. Affected users' tokens included a claim for COMPLIANCE_TEAM but did not include a claim for Compliance_Core; token claims are relevant because label-based encryption checks rely on group membership claims to permit access.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,4,0.0,0.0
bd539002-6df6-4976-a1a2-657d6ddf02f0,561,CONDITIONAL ACCESS EVALUATION,ACCESS POLICY (CONDITIONAL ACCESS),Reference to Conditional Access evaluation performed during sign-in: logs indicate Conditional Access evaluation succeeded and did not block access. Noted to rule out Conditional Access as the direct cause of denial; relevant to overall access flow and troubleshooting.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,1,0.0,0.0
af7c1d3a-090a-4800-af6a-b0ccd956f41b,562,EDGE BROWSER,"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)","Client environment used for accessing SharePoint (Edge browser). Affected users accessed via Edge; tests included Incognito mode and other browsers. Incognito mode showed partial access in testing, pointing to caching/session/token issues as part of the symptom set.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,2,0.0,0.0
9c88bac4-dcbd-498e-ae3f-ffd9b8a3b389,563,COMPANY LAPTOP,"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)",Device type used by two of the affected users to access SharePoint. Device context reported to help rule out client-side VPN or device-specific blockers (VPN not required; cloud-only environment).,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,1,0.0,0.0
08fcd58f-7d7d-4e4f-86b8-fc3f8a8edcbc,564,PRIVATE DEVICE,"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)",Device type used by one affected user (a private device) to access SharePoint; behavior compared to company laptops during troubleshooting.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,0,,
c5b4d54e-be9d-40f5-b311-f8a70272851e,565,AZURE AD / ENTRA ID,"IDENTITY PROVIDER / AUTHENTICATION SERVICE (ADFS, ENTRA ID)","AZURE AD / ENTRA ID is the tenant’s identity provider (Azure Active Directory / Entra ID) that manages user and group objects, issues authentication tokens and claims, evaluates Conditional Access policies (including use of device compliance state as an input), and records sign-in events and token issuance in its sign-in logs. The service hosts the Azure AD groups COMPLIANCE_TEAM, COMPLIANCE_CORE, and COMPLIANCE_EXT, and the sign-in events, token issuance records, and Conditional Access evaluations referenced in the analysis originate from this Entra ID/Azure AD tenant.","['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'
 '02b990a5003ca1dc221144434e6a020d06892274c93005757de209db128e432ed87a1b012d2abdb6fc0bc9c87c5bbac7ff22ef248a536bc52bdec9b3b4777abb']",2,7,0.0,0.0
b656e3f4-addf-4bb6-8571-254499a34114,566,DOCUMENT LIBRARY,"APPLICATION/SERVICE (SHAREPOINT, TEAMS, CUSTOMER PORTALS, FTP)",The SharePoint document library hosting the Projects folder structure that contains /Projects/Compliance_Review_2025. Investigated to ensure it was fully loaded and to confirm folder-level unique permissions and inheritance behavior.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,2,0.0,0.0
6f8d659e-26fc-4d15-a3ef-01b278d3cebe,567,INCOGNITO MODE,"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)","Browser private/incognito mode used during testing (Edge Incognito). Tests in Incognito showed different/partial access behavior compared to a normal browser session, indicating caching/session/token differences affecting access to the folder.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,2,0.0,0.0
ce8bd7f0-424f-4121-806f-e15cbd521c59,568,SHAREPOINT SENSITIVITY LABEL ACCESS ISSUE,SUPPORT TICKET,"Support ticket recording investigation and remediation of inconsistent access to a SharePoint folder caused by a Sensitivity Label encryption applied after unique permissions were set. Timeline: analysis of Azure AD sign‑in logs (24.03.25), in‑depth review via Microsoft Purview / Information Protection (24.03.25), reproduction in a test tenant (24.03.25), root cause defined (25.03.25), remediation actions performed (25.03.25), monitoring and customer confirmation (26–28.03.25), ticket closed 28.03.25 16:02. Customer contact: Contact Person 02. Resolver: Consulting Sample Company.",['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,5,0.0,0.0
67962411-fd9c-4e1a-8e1b-1acbb1696853,569,SENSITIVITY LABEL,APPLICATION/SERVICE,"Microsoft Information Protection / AIP sensitivity label applied to the SharePoint folder that performed encryption and associated key/per‑group permission mappings. Important attribute: when applied, the ""Preserve custom permissions"" option was not activated, so encryption references different permission groups than the SharePoint ACL until corrected.",['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,8,0.0,0.0
3c2d4106-1853-404b-9ed8-1c34d738d50c,570,ACCESS TOKENS,AUTHENTICATION TOKENS (JWT / SAML),User access tokens (cached/older tokens) issued by Azure AD that contained group/claim information. Token caching/refresh behavior caused inconsistent access: users with older tokens could temporarily access while access was blocked after token renewal because encryption referenced a different permission group than the SharePoint ACL.,['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,7,0.0,0.0
8fa6289d-46d8-4c05-bd76-7fc6c5e0550e,571,SHAREPOINT UNIQUE PERMISSIONS / ACL,CONFIGURATION MANAGEMENT (GROUP POLICY),"The SharePoint folder's access control list (unique permissions) that granted access to a particular group (renamed/assigned before encryption). Because the Sensitivity Label encryption referenced a different group, the ACL and encryption key permissions diverged causing inconsistent access.",['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,5,0.0,0.0
68c207ff-5c96-4956-8483-09564e6b44d3,572,AUDIT TEAM,IT TEAM/DEPARTMENT,Customer's audit or compliance team that validated and confirmed stable access for employees after remediation and testing.,['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,1,0.0,0.0
217cd10f-7cd0-44f7-ae8d-7c53c2be8eb5,573,FOLDER (SHAREPOINT FOLDER),"APPLICATION/SERVICE (SHAREPOINT, TEAMS, CUSTOMER PORTALS, FTP)","The specific SharePoint folder that was renamed, assigned Unique Permissions (ACL) and subsequently encrypted with a Sensitivity Label. The folder's permission change sequence (rename → unique ACL → label applied) created the misalignment between SharePoint ACLs and label/encryption group references.",['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,3,0.0,0.0
f8d6206e-1b3d-4486-834d-94d00229cbfa,574,TOKEN CACHING,AUTHENTICATION TOKENS (JWT / SAML),"Token caching (cached/older access tokens) behavior in Azure AD/Azure AD clients that caused inconsistent access: older cached tokens containing prior group claims permitted temporary access until tokens were refreshed/renewed, at which point the encryption group mismatch caused access to be blocked.",['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,1,0.0,0.0
135c09d3-75a6-4baa-b7e8-963423149d0c,575,PRESERVE CUSTOM PERMISSIONS OPTION,CONFIGURATION MANAGEMENT (GROUP POLICY),"The Sensitivity Label option ""Preserve custom permissions"" that, when enabled, preserves or maps existing SharePoint custom/unique permissions during label application. In this case the option was not activated, so the label's encryption permissions did not preserve the folder's existing ACL mapping.",['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,2,0.0,0.0
1b32e98d-0a2a-4895-a5bb-f591b3661c3e,576,AZURE ACTIVE DIRECTORY (AZURE AD),,,['d79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c'],1,2,0.0,0.0
310fb7f2-be03-4b42-9d23-5dec38da92b2,577,TI-1548823,SUPPORT TICKET,"Support incident opened 14.01.25 (KF22: Exchange Online – Emails remain in Outbox / sporadic SMTP error). Created via email by Contact Person 08 for Customer Company 22 AG. Priority High. Assigned to Employee 34 then escalated to System Engineer 07 / BU Infrastructure Engineering. Activities include client troubleshooting, Exchange Admin Center checks, log analysis, selective re-enabling of SMTP AUTH and Conditional Access adjustments. Closed 22.01.25 with root cause and remediation documented.",['dfc23f62abca29723a892df6ea945b9cc82c3b02148ac955adb80a831562abc537f919bdc0b66f01b80422eb18683481401fd86347f44e5e677a91c9547ba51c'],1,8,0.0,0.0
10e196c4-2814-4f96-8cbf-25930f904db4,578,CUSTOMER COMPANY 22 AG,ORGANIZATION,Customer organization reporting the incident; approximately 12 Sales team users experienced outbound email failures with locally installed Outlook clients. The ticket was opened on behalf of this organization and remediation was performed for its tenant/environment.,['dfc23f62abca29723a892df6ea945b9cc82c3b02148ac955adb80a831562abc537f919bdc0b66f01b80422eb18683481401fd86347f44e5e677a91c9547ba51c'],1,2,0.0,0.0
7cd58a90-a990-4592-9109-994c761ba47b,579,CONTACT PERSON 08,PERSON,"CONTACT PERSON 08 is the primary contact at Customer Company 22 AG who opened support tickets by email and reported two separate incidents: (1) emails stuck in the Outbox with error 0x800CCC0E indicating the SMTP server was not responding, and (2) a new employee unable to see any printers in the system. They provided initial symptom details for both issues and confirmed after remediation that email sending was restored and the printer became visible.","['dfc23f62abca29723a892df6ea945b9cc82c3b02148ac955adb80a831562abc537f919bdc0b66f01b80422eb18683481401fd86347f44e5e677a91c9547ba51c'
 '841f335403fc98015358e3e78f84e38d90fed7d6981c3e71e88a142931fbded07ea914ca10c61123f847115112e9a0393ff5a8630f741c5feadbc6a211bce30a']",2,5,0.0,0.0
28bd6376-504c-48bf-8c3f-9221465adf80,580,EMPLOYEE 34,PERSON,"EMPLOYEE 34 was the helpdesk engineer initially assigned to ticket TI-1548823 and subsequently acted as the support owner for the issue. They performed client‑side troubleshooting—recreated the Outlook profile, removed and re‑added the account, verified SMTP settings (port 587 / STARTTLS), disabled antivirus SMTP scanning, and checked the client firewall—then contacted the customer. When those initial remediation steps did not resolve the problem, EMPLOYEE 34 escalated to System Engineer 07. As the support owner they carried out further analysis and tests (one‑page and 25‑page scans), reviewed mail and SMTP relay logs, coordinated with the mail team, and adjusted the multifunction scan device settings (tested reduced scan resolution and enabled PDF compression). After verifying successful deliveries, EMPLOYEE 34 closed the ticket.","['dfc23f62abca29723a892df6ea945b9cc82c3b02148ac955adb80a831562abc537f919bdc0b66f01b80422eb18683481401fd86347f44e5e677a91c9547ba51c'
 'ad161a3f470d2eaa6c5773491bf1d420092b17e84be4ad7d639c3badfe783405ddda379a5c051035571d798df5f10fc5fab050b064cdd2d4c5a14a7a813da485']",2,4,0.0,0.0
